char_name,profession,sub_profession,rarity,skill_index,skill_name,damage_type,scenario,target_def,target_res,atk_final,atk_base,trust_atk,pot_atk,mod_atk,tal_atk_pct,mult,hit_times,max_target,duration,interval,attack_count,per_hit_raw,per_hit_eff,burst_raw,burst_eff,dps_eff,cycle_dps_eff,cycle_dps_avg_eff,heal_total,heal_dps,heal_cycle_dps,chain_times,aoe_total_raw,elemental_total,element_type,elemental_dps,time_to_burst,time_to_burst_boss,burst_trigger_dps,burst_extra_dps,burst_dps,sp_type,sp_cost,init_sp,module_used
导火索,WARRIOR,centurion,4,0,火力侦察,physical,base,0,0,905.0,795.0,40.0,0.0,70.0,0.0,1.3,1,1,63.1578947368421,0.631578947368421,100,1176.5,1176.5,117650,117650,1862.8,1414.8,1763.0,,,,,,,,,,,,,,1,45,25,副语言符号展示系统
导火索,WARRIOR,centurion,4,1,霰射炸药,physical,base,0,0,905.0,795.0,40.0,0.0,70.0,0.0,4.8,1,1,3.5999999999999996,1.2,3,4344.0,4344.0,13032,13032,3620.0,958.2,1557.1,,,,,,,,,,,,,,1,30,20,副语言符号展示系统
德克萨斯,PIONEER,pioneer,4,1,剑雨,arts,base,0,0,612.0,500.0,70.0,0.0,42.0,0.0,1.7,1,1,,,1,1040.4,1040.4,1040,1040,,104.0,716.0,,,,,,,,,,,,,,1,40,30,外勤私人补给包
蒂比,SPECIAL,skywalker,4,0,专业喷绘技巧,physical,base,0,0,785.0,745.0,40.0,0.0,0.0,0.0,2.0,1,1,40.0,1.5,27,1570.0,1570.0,42390,42390,1059.8,847.8,957.7,,,,,,,,,,,,,,1,20,10,
蒂比,SPECIAL,skywalker,4,1,紧急赶场通知,arts,base,0,0,785.0,745.0,40.0,0.0,0.0,0.0,1.5,1,1,15.0,1.5,10,1177.5,1177.5,11775,11775,785.0,588.8,745.8,,,,,,,,,,,,,,1,10,5,
断崖,WARRIOR,lord,4,0,多导向散射弹丸,arts,base,0,0,800.0,670.0,75.0,0.0,55.0,0.0,1.6,1,3.0,,,1,1280.0,1280.0,1280,1280,,,,,,,,3840,,,,,,,,,2,3,0,荒野便携提神剂
断崖,WARRIOR,lord,4,1,浮游刃启动,arts,base,0,0,800.0,670.0,75.0,0.0,55.0,0.0,1.0,1,1,25.0,1.1206896551724137,23,800.0,800.0,18400,18400,736.0,368.0,736.0,,,,,,,,,,,,,,1,50,25,荒野便携提神剂
铎铃,WARRIOR,crusher,4,0,攻击力强化·γ型,physical,base,0,0,2138.6,1438.0,70.0,0.0,100.0,0.33,2.0,1,1,30.0,2.5,12,4277.3,4277.3,51327,51327,1710.9,1140.6,1425.8,,,,,,,,,,,,,,1,30,15,致继任者
铎铃,WARRIOR,crusher,4,1,乡心无改,physical,base,0,0,2138.6,1438.0,70.0,0.0,100.0,0.33,3.4499999999999997,1,1,5.0,2.5,2,7378.3,7378.3,14756,14756,2951.3,737.8,1379.4,,,,,,,,,,,,,,1,25,10,致继任者
渡桥,PIONEER,tactician,4,1,承压功率,physical,base,0,0,595.0,495.0,60.0,0.0,40.0,0.0,1.8,1,1.0,15.0,1.0,15,1071.0,1071.0,16065,16065,1071.0,459.0,799.0,,,,,,,,,,,,,,1,40,20,内敛锋芒
菲莱,TANK,primprotector,4,1,冥河诅咒,arts,base,0,0,713.0,603.0,40.0,0.0,70.0,0.0,4.0,1,1,40.0,,1,2852.0,2852.0,2852,2852,71.3,43.9,219.4,,,,,,178,withered,4.5,224.4,448.81,50.1,,50.1,1,45,20,被摩挲的日子
风丸,SPECIAL,dollkeeper,4,0,纸艺·迅击,physical,base,0,0,837.0,692.0,80.0,0.0,65.0,0.0,3.5,1,1,,,1,2929.5,2929.5,2929,2929,,,,,,,,,,,,,,,,,2,2,0,旧物
风丸,SPECIAL,dollkeeper,4,1,纸艺·双影,physical,base,0,0,837.0,692.0,80.0,0.0,65.0,0.0,2.2,1,1,20.0,,1,1841.4,1841.4,1841,1841,92.1,73.7,241.1,,,,,,,,,,,,,,1,20,15,旧物
芙兰卡,WARRIOR,fearless,4,0,迅捷打击·γ型,physical,base,0,0,1106.0,936.0,75.0,0.0,95.0,0.0,1.45,1,1,35.0,1.0344827586206897,34,1603.7,1603.7,54525,54525,1557.9,991.4,1393.6,,,,,,,,,,,,,,1,35,15,尖端铝热单元
芙兰卡,WARRIOR,fearless,4,1,极致锋度,physical,base,0,0,1106.0,936.0,75.0,0.0,95.0,0.0,2.0,1,1,30.0,1.5,20,2212.0,2212.0,44240,44240,1474.7,1106.0,1299.5,,,,,,,,,,,,,,1,20,10,尖端铝热单元
复奏,CASTER,splashcaster,4,0,合奏起拍,arts,base,0,0,950.0,785.0,90.0,0.0,75.0,0.0,2.1,1,1,,,1,1995.0,1995.0,1995,1995,,285.0,692.1,,,,,,,,,,,,,,1,7,0,“暮约”
复奏,CASTER,splashcaster,4,1,直到终曲,arts,base,0,0,950.0,785.0,90.0,0.0,75.0,0.0,1.8,1,1,,,1,1710.0,1710.0,1710,1710,,142.5,538.3,,,,,,,,,,,,,,1,12,0,“暮约”
格拉尼,PIONEER,charger,4,1,永不后退！,physical,base,0,0,552.0,552.0,0.0,0.0,0.0,0.0,1.8,1,1,30.0,1.0,30,993.6,993.6,29808,29808,993.6,596.2,817.0,,,,,,,,,,,,,,1,70,50,骑警套装
格劳克斯,SUPPORT,slower,4,0,双线装填,arts,base,0,0,585.0,505.0,35.0,0.0,45.0,0.0,1.5,1,2.0,25.0,1.9,14,877.5,877.5,12285,12285,491.4,307.1,424.1,,,,,24570,,,,,,,,,1,35,20,外骨骼装备
瑰盐,MEDIC,ringhealer,4,0,上佳的应急药呀,none,base,0,0,406.9,330.0,30.0,0.0,47.0,0.0,1.9,1,1,,,1,773.2,,773,,,,,773,,96.7,,,,,,,,,,,1,8,0,多彩盐漠生活
瑰盐,MEDIC,ringhealer,4,1,绝妙的长效药呀,arts,base,0,0,406.9,330.0,30.0,0.0,47.0,0.0,0.5,1,1,27.0,1.5,18,203.5,203.5,3662,3662,135.6,101.7,147.0,,,,,,,,,,,,,,1,36,27,多彩盐漠生活
哈蒂娅,WARRIOR,mercenary,4,1,剑角之锋,physical,base,0,0,608.4,530.0,55.0,0.0,0.0,0.04,2.5,1,3.0,20.0,1.25,16,1521.0,1521.0,24336,24336,1216.8,785.0,961.7,,,,,73008,,,,,,,,,1,26,15,
海蒂,SUPPORT,bard,4,0,虚构故事·怒士,arts,base,0,0,442.0,320.0,40.0,0.0,21.0,0.16,2.1,1,1,10.0,1.3,8,928.1,928.1,7424,7424,742.5,412.5,584.4,,,,,,,,,,,,,,1,20,12,华贵璀璨的死斗
海沫,WARRIOR,reaper,4,0,回首，断舍,physical,base,0,0,710.0,670.0,40.0,0.0,0.0,0.0,1.65,1,1,,,1,1171.5,1171.5,1171,1171,,,,,,,,,,,,,,,,,2,2,0,“启航”
海沫,WARRIOR,reaper,4,1,泡影，殆尽,physical,base,0,0,710.0,670.0,40.0,0.0,0.0,0.0,1.6,1,1,20.0,0.9923664122137404,21,1136.0,1136.0,23856,23856,1192.8,795.2,1055.5,,,,,,,,,,,,,,1,30,20,“启航”
海霓,SUPPORT,underminer,4,0,迷惑性洋流图,arts,base,0,0,538.0,440.0,65.0,0.0,33.0,0.0,2.0,1,4.0,,,1,1076.0,1076.0,1076,1076,,,,,,,,4304,,,,,,,,,2,3,0,多功能测绘仪-改良版
海霓,SUPPORT,underminer,4,1,阻滞性显色剂,arts,base,0,0,538.0,440.0,65.0,0.0,33.0,0.0,1.5,1,2.0,30.0,1.6,19,807.0,807.0,15333,15333,511.1,383.3,477.5,,,,,30666,,,,,,,,,1,35,25,多功能测绘仪-改良版
哈洛德,MEDIC,wandermedic,4,0,治疗强化·γ型,none,base,0,0,452.0,385.0,35.0,0.0,32.0,0.0,1.9,1,1,30.0,2.85,11,858.8,,9446,,,,,,,,,,,,,,,,,,1,30,20,腿部护理套装
寒芒克洛丝,SNIPER,fastshot,4,0,无痕,physical,base,0,0,608.0,502.0,75.0,0.0,31.0,0.0,1.4,1,1,15.0,1.0,15,851.2,851.2,12767,12767,851.2,,,,,,,,,,,,,,,,2,15,10,真心的话和想冒的险
寒檀,CASTER,splashcaster,4,0,迅捷打击·γ型,arts,base,0,0,1116.0,770.0,90.0,0.0,70.0,0.2,1.45,1,1,35.0,2.0,18,1618.2,1618.2,29127,29127,832.2,529.6,732.5,,,,,,,,,,,,,,1,35,15,“冰焰”
寒檀,CASTER,splashcaster,4,1,“女巫之泪”,arts,base,0,0,1116.0,770.0,90.0,0.0,70.0,0.2,0.9,1,1,15.0,0.5,30,1004.4,1004.4,30132,30132,2008.8,860.9,1084.1,,,,,,,,,,,,,,1,40,20,“冰焰”
赫默,MEDIC,physician,4,0,治疗强化·γ型,none,base,0,0,557.0,482.0,75.0,0.0,0.0,0.0,1.9,1,1,30.0,2.317073170731707,13,1058.3,,13757,,,,,,,,,,,,,,,,,,1,30,20,紧急防卫程序
衡沙,SUPPORT,summoner,4,1,权知轻重,arts,base,0,0,525.0,450.0,35.0,0.0,40.0,0.0,1.4,1,1,20.0,,1,735.0,735.0,735,735,36.8,18.4,189.0,,,,,,,,,,,,,,1,40,20,过往留痕
和弦,CASTER,mystic,4,0,轻巧舞步,arts,base,0,0,1457.0,1245.0,130.0,0.0,82.0,0.0,0.5,1,1,5.0,3.2,2,728.5,728.5,1457,1457,291.4,97.1,485.7,,,,,,,,,,,,,,1,15,5,情报人员资料夹
红,SPECIAL,executor,4,0,处决模式,physical,base,0,0,679.0,530.0,75.0,0.0,74.0,0.0,1.8,1,1,10.0,0.8942307692307693,12,1222.2,1222.2,14666,14666,1466.6,,,,,,,,,,,,,,,,8,0,0,神秘的道具包
红,SPECIAL,executor,4,1,狼群,physical,base,0,0,679.0,530.0,75.0,0.0,74.0,0.0,2.5,1,1,,,1,1697.5,1697.5,1697,1697,,,,,,,,,,,,,,,,,8,0,0,神秘的道具包
吽,TANK,guardian,4,1,反制医疗模式,physical,base,0,0,442.0,442.0,0.0,0.0,0.0,0.0,1.8,1,1,30.0,2.5,12,795.6,795.6,9547,9547,318.2,,,,,,,,,,,,,,,,4,20,18,八点档情景剧录像带
红隼,PIONEER,pioneer,4,1,醉刃乱舞,physical,base,0,0,594.0,514.0,50.0,0.0,30.0,0.0,1.4,1,1,15.0,0.75,20,831.6,831.6,16632,16632,1108.8,554.4,950.4,,,,,,,,,,,,,,1,30,15,威吓者
华法琳,MEDIC,physician,4,1,不稳定血浆,none,base,0,0,627.0,505.0,75.0,0.0,47.0,0.0,1.9,1,1,15.0,1.0,15,1191.3,,17869,,,,,,,,,,,,,,,,,,1,60,50,应急储备
槐琥,SPECIAL,executor,4,1,七武掠阵踢,physical,base,0,0,651.0,536.0,50.0,0.0,65.0,0.0,2.9,1,1,,,1,1887.9,1887.9,1887,1887,,,,,,,,,,,,,,,,,8,0,0,红眉咏春拳谱
灰毫,TANK,fortress,4,0,攻击力强化·γ型,physical,base,0,0,1083.5,865.0,50.0,0.0,70.0,0.1,2.0,1,1,30.0,2.8,11,2167.0,2167.0,23837,23837,794.6,529.7,674.2,,,,,,,,,,,,,,1,30,15,出门必备套装
灰毫,TANK,fortress,4,1,专注轰击,physical,base,0,0,1083.5,865.0,50.0,0.0,70.0,0.1,1.55,1,1,10.0,2.15,5,1679.4,1679.4,8397,8397,839.7,466.5,647.1,,,,,,,,,,,,,,1,18,10,出门必备套装
灰喉,SNIPER,fastshot,4,0,飞羽,physical,base,0,0,621.0,513.0,75.0,0.0,33.0,0.0,1.4,1,1,,,3,869.4,869.4,2608,2608,,652.0,1428.3,,,,,,,,,,,,,,1,4,0,母爱的倒影
灰喉,SNIPER,fastshot,4,1,回流,physical,base,0,0,621.0,513.0,75.0,0.0,33.0,0.0,1.4,1,1,20.0,0.8771929824561403,23,869.4,869.4,19996,19996,999.8,,,,,,,,,,,,,,,,2,30,15,母爱的倒影
火哨,TANK,fortress,4,0,野火,mixed,base,0,0,1168.2,882.0,50.0,0.0,58.0,0.18,1.85,1,1,,,1,2161.2,2161.2,2161,2161,,270.1,708.2,,,,,,584,neural,,,,,,,1,8,0,“成长的足迹”
火哨,TANK,fortress,4,1,焦土,arts,base,0,0,1168.2,882.0,50.0,0.0,58.0,0.18,0.85,1,1,17.0,2.8,7,993.0,993.0,6950,6950,408.9,204.4,444.9,,,,,,6950,neural,408.9,2.45,4.89,482.1,,482.1,1,40,23,“成长的足迹”
火神,TANK,unyield,4,1,武力模式,physical,base,0,0,870.0,820.0,50.0,0.0,0.0,0.0,2.5,1,1,30.0,2.0,15,2175.0,2175.0,32625,32625,1087.5,815.6,967.9,,,,,,,,,,,,,,1,50,40,锻椎者
贾维,PIONEER,pioneer,4,1,火焰剥离,arts,base,0,0,729.1,522.0,70.0,0.0,42.0,0.15,3.5,1,1,8.0,,1,2551.8,2551.8,2551,2551,319.0,141.8,546.8,,,,,,,,,,,,,,1,45,35,自制千斤顶
截云,SNIPER,aoesniper,4,0,探前路,physical,base,0,0,1162.3,835.0,85.0,0.0,65.0,0.18,1.8,1,1,30.0,2.3333333333333335,13,2092.1,2092.1,27197,27197,906.6,604.4,785.2,,,,,,,,,,,,,,1,30,15,小石头
截云,SNIPER,aoesniper,4,1,掷旧尘,physical,base,0,0,1162.3,835.0,85.0,0.0,65.0,0.18,1.35,1,1,15.0,1.0,15,1569.1,1569.1,23536,23536,1569.1,,,,,,,,,,,,,,,,2,8,0,小石头
极光,TANK,duelist,4,1,人工降雪,physical,base,0,0,1046.0,901.0,55.0,0.0,90.0,0.0,5.7749999999999995,1,1,,,1,6040.6,6040.6,6040,6040,,862.9,1610.1,,,,,,,,,,,,,,1,20,13,盾用摄制模块
惊蛰,CASTER,chain,4,0,攻击力强化·γ型,arts,base,0,0,785.0,635.0,75.0,0.0,75.0,0.0,2.0,1,1,30.0,2.3,14,1570.0,1570.0,21980,21980,732.7,488.4,610.6,,,,,,,,,,,,,,1,30,15,“天地通明”
惊蛰,CASTER,chain,4,1,初雷,arts,base,0,0,785.0,635.0,75.0,0.0,75.0,0.0,2.5,1,1,35.0,2.3,16,1962.5,1962.5,31400,31400,897.1,483.1,652.2,,,,,,,,,,,,,,1,80,50,“天地通明”
九色鹿,SUPPORT,blessing,4,0,人间降吉,arts,base,0,0,528.0,443.0,35.0,0.0,50.0,0.0,1.6,1,1,25.0,1.6,16,844.8,844.8,13516,13516,540.7,314.3,461.7,,,,,,,,,,,,,,1,30,12,“仙药”
吉星,SNIPER,reaperrange,4,0,欢迎您来！,physical,base,0,0,844.0,727.0,65.0,0.0,52.0,0.0,1.25,1,1,42.0,2.8,16,1055.0,1055.0,16880,16880,401.9,296.1,399.8,,,,,,,,,,,,,,1,45,30,可疑的宣传页
吉星,SNIPER,reaperrange,4,1,吉星高照！,physical,base,0,0,844.0,727.0,65.0,0.0,52.0,0.0,1.8,1,1,36.0,3.0,12,1519.2,1519.2,18230,18230,506.4,357.5,473.3,,,,,,,,,,,,,,1,40,25,可疑的宣传页
矩,SNIPER,siegesniper,4,1,良翼难乘,physical,base,0,0,1130.0,990.0,70.0,0.0,70.0,0.0,2.0,1,1,30.0,2.4,13,2260.0,2260.0,29380,29380,979.3,652.9,828.7,,,,,,,,,,,,,,1,40,25,田间吓兽人
卡夫卡,SPECIAL,executor,4,0,怪异魔方,arts,base,0,0,731.2,525.0,0.0,0.0,60.0,0.25,4.5,1,1,5.0,,1,3290.6,3290.6,3290,3290,658.1,,,,,,,,,,,,,,,,8,0,0,魔方挂坠
卡夫卡,SPECIAL,executor,4,1,诡异剪刀,arts,base,0,0,731.2,525.0,0.0,0.0,60.0,0.25,4.0,1,1,15.0,,1,2925.0,2925.0,2925,2925,195.0,,,,,,,,,,,,,,,,8,0,0,魔方挂坠
可颂,TANK,protector,4,1,磁爆锤,physical,base,0,0,380.0,380.0,0.0,0.0,0.0,0.0,4.8,1,1,,,1,1824.0,1824.0,1824,1824,,,,,,,,,,,,,,,,,4,17,0,作战靴
空,SUPPORT,bard,4,1,战斗之歌,arts,base,0,0,439.6,335.0,50.0,0.0,22.0,0.08,2.0,1,1,30.0,1.3,24,879.1,879.1,21098,21098,703.3,422.0,562.6,,,,,,,,,,,,,,1,45,25,“齐唱”
空构,SPECIAL,geek,4,1,临场铳械改装,physical,base,0,0,747.0,662.0,45.0,0.0,40.0,0.0,1.3,1,1,20.0,0.9285714285714286,22,971.1,971.1,21364,21364,1068.2,712.1,986.0,,,,,,,,,,,,,,1,40,30,无人机喷涂套装
苦艾,CASTER,corecaster,4,0,执法模式,arts,base,0,0,753.0,633.0,70.0,0.0,50.0,0.0,1.9,1,1,,,1,1430.7,1430.7,1430,1430,,20.4,493.8,,,,,,,,,,,,,,1,70,0,“监护者”单兵通讯单元
苦艾,CASTER,corecaster,4,1,终结连射,arts,base,0,0,753.0,633.0,70.0,0.0,50.0,0.0,0.9,4.0,1,30.0,1.6,19,677.7,677.7,51505,51505,1716.8,990.5,1193.2,,,,,,,,,,,,,,1,50,28,“监护者”单兵通讯单元
莱恩哈特,CASTER,splashcaster,4,0,攻击力强化·γ型,arts,base,0,0,979.7,773.0,90.0,0.0,70.0,0.05,2.0,1,1,30.0,2.9,11,1959.3,1959.3,21552,21552,718.4,478.9,609.6,,,,,,,,,,,,,,1,30,15,传承与开拓
莱恩哈特,CASTER,splashcaster,4,1,解构与爆破,arts,base,0,0,979.7,773.0,90.0,0.0,70.0,0.05,2.3,1,1,6.0,,1,2253.2,2253.2,2253,2253,375.5,140.8,385.7,,,,,,,,,,,,,,1,10,0,传承与开拓
莱欧斯,WARRIOR,fearless,4,1,威吓战法,physical,base,0,0,1030.0,900.0,75.0,0.0,55.0,0.0,4.5,1,1,10.0,,1,4635.0,4635.0,4635,4635,463.5,289.7,547.2,,,,,,,,,,,,,,1,16,10,想要带回迷宫的包裹
蓝毒,SNIPER,fastshot,4,0,二重射击·自动,physical,base,0,0,640.0,535.0,75.0,0.0,30.0,0.0,2.0,1,1,,,1,1280.0,1280.0,1280,1280,,,,,,,,,,,,,,,,,2,2,0,标准比色卡
蓝毒,SNIPER,fastshot,4,1,毒液散射,physical,base,0,0,640.0,535.0,75.0,0.0,30.0,0.0,1.5,2.0,1,30.0,0.8928571428571429,34,960.0,960.0,65280,65280,2176.0,1450.7,1692.4,,,,,,,,,,,,,,1,40,25,标准比色卡
拉普兰德,WARRIOR,lord,4,0,日晷,physical,base,0,0,800.0,685.0,75.0,0.0,40.0,0.0,1.7,1,1,,,1,1360.0,1360.0,1360,1360,,,,,,,,,,,,,,,,,2,30,0,“幼狼的牙齿”
拉普兰德,WARRIOR,lord,4,1,狼魂,physical,base,0,0,800.0,685.0,75.0,0.0,40.0,0.0,2.2,1,1,20.0,1.2264150943396226,17,1760.0,1760.0,29920,29920,1496.0,,,,,,,,,,,,,,,,2,17,0,“幼狼的牙齿”
雷狼龙S空爆,WARRIOR,mercenary,4,1,超高输出属性解放斩,mixed,base,0,0,585.5,544.0,30.0,0.0,0.0,0.02,2.0,1,1,4.0,,1,1171.0,2049.2,1170,2049,512.3,,,,,,,,,,,,,,,,2,2,0,狩猎之路
雷蛇,TANK,shotprotector,4,1,反击电弧,arts,base,0,0,522.0,425.0,45.0,0.0,52.0,0.0,3.0,1,4.0,20.0,1.9,11,1566.0,1566.0,17226,17226,861.3,,,,,,,68904,,,,,,,,,4,34,0,震撼存储
烈夏,WARRIOR,lord,4,0,迅捷打击·γ型,physical,base,0,0,779.0,680.0,40.0,0.0,59.0,0.0,1.45,1,1,35.0,0.6878306878306878,51,1129.5,1129.5,57607,57607,1645.9,1047.4,1472.3,,,,,,,,,,,,,,1,35,15,旧衣服
烈夏,WARRIOR,lord,4,1,一呼百应,physical,base,0,0,779.0,680.0,40.0,0.0,59.0,0.0,2.15,1,2.0,25.0,0.9027777777777778,28,1674.8,1674.8,46895,46895,1875.8,1267.5,1562.2,,,,,93791,,,,,,,,,1,28,16,旧衣服
凛冬,PIONEER,pioneer,4,1,乌萨斯战吼,physical,base,0,0,470.0,470.0,0.0,0.0,0.0,0.0,1.6,1,1,10.0,1.05,10,752.0,752.0,7520,7520,752.0,300.8,582.8,,,,,,,,,,,,,,1,35,20,冬将军的毕业礼物
临光,TANK,guardian,4,1,急救模式,physical,base,0,0,562.0,462.0,40.0,0.0,60.0,0.0,1.8,1,1,40.0,2.5,16,1011.6,1011.6,16185,16185,404.6,323.7,424.9,,,,,,,,,,,,,,1,40,30,改良骑士盾牌
聆音,WARRIOR,primguard,4,0,开颅挽歌,physical,base,0,0,990.0,820.0,80.0,0.0,0.0,0.1,1.5,1,1,30.0,1.2,25,1485.0,1485.0,37125,37125,1237.5,825.0,1111.0,,,,,,2475,neural,82.5,12.12,24.24,271.2,,271.2,1,30,15,
聆音,WARRIOR,primguard,4,1,破膛弥撒,physical,base,0,0,990.0,820.0,80.0,0.0,0.0,0.1,2.5,1,6.0,,,1,2475.0,2475.0,2475,2475,,165.0,1023.0,,,,,14850,,,,,,,,,1,15,0,
凛视,SUPPORT,ritualist,4,0,我见崩毁之前,arts,base,0,0,565.0,447.0,30.0,0.0,32.0,0.11,1.3,1,1,,,2,734.5,734.5,1468,1468,,104.9,508.5,,,,,,903,withered,,,,,,,1,7,0,启行未来的灯
历阵锐枪芬,PIONEER,charger,4,0,贯敌刺枪,physical,base,0,0,705.0,570.0,70.0,0.0,65.0,0.0,1.8,1,1,,,3,1269.0,1269.0,3807,3807,,253.8,1005.8,,,,,,,,,,,,,,1,5,0,一往无前
历阵锐枪芬,PIONEER,charger,4,1,执守阵线,physical,base,0,0,705.0,570.0,70.0,0.0,65.0,0.0,2.2,1,1,20.0,0.9523809523809523,21,1551.0,1551.0,32571,32571,1628.6,,,,,,,,,,,,,,,,8,0,0,一往无前
龙舌兰,WARRIOR,librator,4,0,当机立断,physical,base,0,0,377.0,302.0,50.0,0.0,25.0,0.0,1.7,1,1,20.0,0.8,25,640.9,640.9,16022,16022,801.1,400.6,636.2,,,,,,,,,,,,,,1,20,0,“双重身份”
龙舌兰,WARRIOR,librator,4,1,剑走偏锋,physical,base,0,0,377.0,302.0,50.0,0.0,25.0,0.0,2.3,1,1,15.0,1.2,13,867.1,867.1,11272,11272,751.5,490.1,604.8,,,,,,,,,,,,,,1,20,12,“双重身份”
罗宾,SPECIAL,traper,4,0,束缚“夹子”,physical,base,0,0,594.0,513.0,40.0,0.0,41.0,0.0,3.5,1,1,,,1,2079.0,2079.0,2079,2079,,173.2,915.8,,,,,,,,,,,,,,1,12,0,限量版年历
罗宾,SPECIAL,traper,4,1,弹射“夹子”,physical,base,0,0,594.0,513.0,40.0,0.0,41.0,0.0,3.8,1,1,,,1,2257.2,2257.2,2257,2257,,188.1,930.6,,,,,,,,,,,,,,1,12,0,限量版年历
洛洛,CASTER,funnel,4,1,自负此轭,arts,base,0,0,413.9,320.0,60.0,0.0,18.0,0.04,1.5,1,1,40.0,0.7027027027027027,57,620.9,620.9,35390,35390,884.8,643.5,809.0,,,,,,,,,,,,,,1,40,25,未命名的无人机
录武官,MEDIC,physician,4,0,触类旁通,none,base,0,0,577.0,502.0,75.0,0.0,0.0,0.0,1.55,1,2.0,,,3,894.4,,2683,,,,,2683,,127.8,,5366,,,,,,,,,1,7,0,未完成的录武簿
录武官,MEDIC,physician,4,1,一点关窍,none,base,0,0,577.0,502.0,75.0,0.0,0.0,0.0,1.8,1,1,25.0,2.2093023255813953,12,1038.6,,12463,,,,,12463,498.5,356.1,,,,,,,,,,,1,35,25,未完成的录武簿
掠风,SUPPORT,craftsman,4,0,此身为筑,physical,base,0,0,783.6,565.0,40.0,0.0,48.0,0.2,2.5,1,1,,,1,1959.0,1959.0,1959,1959,,326.5,848.9,,,,,,,,,,,,,,1,6,0,“灵机一动”
掠风,SUPPORT,craftsman,4,1,此身为源,arts,base,0,0,783.6,565.0,40.0,0.0,48.0,0.2,2.6,1,1,15.0,2.0,8,2037.4,2037.4,16298,16298,1086.6,543.3,804.5,,,,,,,,,,,,,,1,50,35,“灵机一动”
梅尔,SUPPORT,summoner,4,1,爆破回收,arts,base,0,0,518.0,443.0,35.0,0.0,40.0,0.0,6.0,1,1,,,1,3108.0,3108.0,3108,3108,,103.6,345.3,,,,,,,,,,,,,,1,30,0,咪波控制终端XP
玫拉,SNIPER,closerange,4,0,饱和脉冲,physical,base,0,0,957.0,792.0,90.0,0.0,75.0,0.0,2.8,1,1,30.0,2.4000000000000004,13,2679.6,2679.6,34834,34834,1161.2,774.1,986.8,,,,,,,,,,,,,,1,40,25,香薰耳坠
玫拉,SNIPER,closerange,4,1,临界爆发,physical,base,0,0,957.0,792.0,90.0,0.0,75.0,0.0,5.0,1,1,,,1,4785.0,4785.0,4785,4785,,531.7,1169.7,,,,,,,,,,,,,,1,15,6,香薰耳坠
蜜蜡,CASTER,phalanx,4,0,沙暴扩散,arts,base,0,0,875.0,735.0,70.0,0.0,70.0,0.0,1.6,1,1,20.0,2.0,10,1400.0,1400.0,14000,14000,700.0,466.7,612.5,,,,,,,,,,,,,,1,18,8,“司祭的祝福”
蜜蜡,CASTER,phalanx,4,1,守卫尖碑,arts,base,0,0,875.0,735.0,70.0,0.0,70.0,0.0,3.0,1,1,20.0,2.0,10,2625.0,2625.0,26250,26250,1312.5,875.0,1020.8,,,,,,,,,,,,,,1,20,10,“司祭的祝福”
蜜莓,MEDIC,wandermedic,4,1,振奋,none,base,0,0,410.0,375.0,35.0,0.0,0.0,0.0,1.5,1,3.0,25.0,2.688679245283019,10,615.0,,6150,,,,,6150,246.0,123.0,,18450,,,,,,,,,1,45,20,落地之后
明椒,MEDIC,chainhealer,4,1,同伴意识,none,base,0,0,550.0,439.0,50.0,0.0,61.0,0.0,1.7,1,1,25.0,2.85,9,935.0,,8415,,,,,8415,336.6,280.5,,,,,,,,,,,1,30,25,“多彩人生”
Miss.Christine,CASTER,primcaster,4,0,自由用餐礼仪,arts,base,0,0,705.0,575.0,65.0,0.0,65.0,0.0,1.5,1,2.0,25.0,1.6,16,1057.5,1057.5,16920,16920,676.8,423.0,599.2,,,,,33840,1692,neural,67.7,14.78,29.55,242.2,,242.2,1,30,15,“黑色”贩卖机
Miss.Christine,CASTER,primcaster,4,1,狂饮之宴,arts,base,0,0,705.0,575.0,65.0,0.0,65.0,0.0,1.15,1,1,20.0,1.0,20,810.7,810.7,16214,16214,810.7,405.4,634.5,,,,,,,,,,,,,,1,35,15,“黑色”贩卖机
谜图,PIONEER,agent,4,0,关键线索,physical,base,0,0,639.0,566.0,40.0,0.0,33.0,0.0,3.0,1,1,,,1,1917.0,1917.0,1917,1917,,,,,,,,,,,,,,,,,2,5,2,首要任务
谜图,PIONEER,agent,4,1,疑点追踪,arts,base,0,0,639.0,566.0,40.0,0.0,33.0,0.0,0.15,1,1,8.0,0.5882352941176471,14,95.8,95.8,1341,1341,167.7,,,,,,,,,,,,,,,,2,26,14,首要任务
摩根,WARRIOR,fearless,4,0,街头好手,physical,base,0,0,1062.0,905.0,75.0,0.0,82.0,0.0,1.9,1,1,15.0,1.5,10,2017.8,2017.8,20178,20178,1345.2,807.1,1104.5,,,,,,,,,,,,,,1,20,10,“钢铁之心”
摩根,WARRIOR,fearless,4,1,无畏招架,physical,base,0,0,1062.0,905.0,75.0,0.0,82.0,0.0,1.9,1,1,18.0,1.5,12,2017.8,2017.8,24213,24213,1345.2,,,,,,,,,,,,,,,,8,0,0,“钢铁之心”
暮落,TANK,artsprotector,4,1,燃命狂欢,physical,base,0,0,918.8,649.0,80.0,0.0,70.0,0.15,0.8,6.0,1,20.0,1.2307692307692308,17,735.1,735.1,74978,74978,3748.9,,,,,,,,,,,,,,,,4,20,0,票根收纳册
