size,dps,skill,supports,def,combined,uplift,utility
4,能天使,过载模式,巫恋+初雪+濯尘芙蓉,1200,8381,34.6,4.5
4,领主·Sharp,沉默的爆发,凛御银灰+巫恋+华法琳,1200,8378,2.436,0.0
4,能天使,过载模式,初雪+海蒂+濯尘芙蓉,300,8368,1.877,4.5
4,涤火杰西卡,饱和迸射,初雪+濯尘芙蓉+华法琳,300,8359,1.309,4.5
4,灵知,失温症,凛御银灰+濯尘芙蓉+华法琳,300,8359,1.114,4.5
4,烛煌,众恶的焚场,海霓+铃兰+华法琳,300,8356,1.171,6.0
3,新约能天使,开火成瘾症,灵知+华法琳,300,8351,1.04,0.0
4,新约能天使,开火成瘾症,塞雷娅+灵知+华法琳,300,8351,1.04,6.0
4,新约能天使,开火成瘾症,灵知+华法琳+阿斯卡纶,300,8351,1.04,6.0
4,新约能天使,开火成瘾症,灵知+华法琳+予愿安洁莉娜,300,8351,1.04,6.0
4,新约能天使,开火成瘾症,灵知+华法琳+泥岩,300,8351,1.04,6.0
4,新约能天使,开火成瘾症,灵知+华法琳+和弦,300,8351,1.04,6.0
4,新约能天使,开火成瘾症,灵知+华法琳+夜魔,300,8351,1.04,6.0
4,新约能天使,开火成瘾症,灵知+华法琳+烛煌,300,8351,1.04,7.5
4,能天使,扫射模式,巫恋+灵知+华法琳,300,8351,2.308,0.0
3,新约能天使,开火成瘾症,初雪+华法琳,1200,8346,2.217,0.0
4,新约能天使,开火成瘾症,初雪+塞雷娅+华法琳,1200,8346,2.217,6.0
4,新约能天使,开火成瘾症,初雪+华法琳+阿斯卡纶,1200,8346,2.217,6.0
4,新约能天使,开火成瘾症,初雪+华法琳+予愿安洁莉娜,1200,8346,2.217,6.0
4,新约能天使,开火成瘾症,初雪+华法琳+泥岩,1200,8346,2.217,6.0
4,新约能天使,开火成瘾症,初雪+华法琳+和弦,1200,8346,2.217,6.0
4,新约能天使,开火成瘾症,初雪+华法琳+夜魔,1200,8346,2.217,6.0
4,新约能天使,开火成瘾症,初雪+华法琳+烛煌,1200,8346,2.217,7.5
4,百炼嘉维尔,丛林之魂,凛御银灰+海蒂+华法琳,300,8343,1.41,0.0
4,能天使,扫射模式,初雪+铃兰+华法琳,300,8342,2.304,0.0
4,重岳,拂尘,巫恋+初雪+华法琳,300,8340,1.815,0.0
4,重岳,拂尘,巫恋+初雪+华法琳,1200,8340,3.044,0.0
4,灵知,失温症,巫恋+海蒂+濯尘芙蓉,300,8337,1.108,4.5
4,灵知,失温症,初雪+海蒂+濯尘芙蓉,300,8337,1.108,4.5
4,涤火杰西卡,饱和迸射,巫恋+濯尘芙蓉+华法琳,300,8335,1.302,4.5
4,新约能天使,开火成瘾症,初雪+海蒂+濯尘芙蓉,300,8330,1.035,4.5
4,百炼嘉维尔,丛林之魂,巫恋+初雪+海蒂,300,8329,1.406,0.0
4,百炼嘉维尔,丛林之魂,巫恋+初雪+海蒂,1200,8329,3.193,0.0
4,涤火杰西卡,饱和迸射,凛御银灰+初雪+海蒂,300,8322,1.299,0.0
4,艾拉,“博萨克风暴”,初雪+海霓+华法琳,300,8322,1.655,6.0
4,涤火杰西卡,掩蔽护卫,海蒂+灵知+华法琳,300,8318,1.889,0.0
4,新约能天使,开火成瘾症,极境+铃兰+华法琳,300,8303,1.028,6.0
4,新约能天使,开火成瘾症,铃兰+引星棘刺+华法琳,300,8303,1.028,0.0
4,涤火杰西卡,饱和迸射,巫恋+海霓+华法琳,1200,8303,1.661,6.0
4,艾拉,“博萨克风暴”,海蒂+灵知+华法琳,300,8302,1.648,0.0
4,领主·Sharp,沉默的爆发,巫恋+初雪+海蒂,300,8301,1.34,0.0
4,领主·Sharp,沉默的爆发,巫恋+初雪+海蒂,1200,8301,2.405,0.0
4,能天使,过载模式,凛御银灰+灵知+华法琳,300,8300,1.854,0.0
4,百炼嘉维尔,丛林之魂,凛御银灰+铃兰+华法琳,300,8299,1.397,0.0
4,佩佩,阻遏混乱锤,巫恋+初雪+华法琳,300,8299,1.817,0.0
4,佩佩,阻遏混乱锤,巫恋+初雪+华法琳,1200,8299,3.055,0.0
4,领主·Sharp,沉默的爆发,海蒂+铃兰+华法琳,300,8298,1.339,0.0
4,涤火杰西卡,饱和迸射,凛御银灰+巫恋+海蒂,300,8296,1.291,0.0
4,新约能天使,开火成瘾症,凛御银灰+海蒂+灵知,300,8291,1.025,0.0
4,能天使,过载模式,巫恋+极境+海蒂,300,8274,1.845,6.0
4,能天使,过载模式,巫恋+海蒂+引星棘刺,300,8274,1.845,0.0
4,忍冬,隐狐之艺,巫恋+铃兰+华法琳,300,8272,1.836,0.0
4,百炼嘉维尔,丛林之魂,初雪+铃兰+华法琳,1200,8271,3.165,0.0
4,涤火杰西卡,掩蔽护卫,巫恋+海霓+华法琳,300,8266,1.871,6.0
4,能天使,扫射模式,凛御银灰+巫恋+华法琳,300,8260,2.272,0.0
4,领主·Sharp,沉默的爆发,巫恋+铃兰+华法琳,1200,8259,2.387,0.0
4,新约能天使,开火成瘾症,巫恋+海蒂+濯尘芙蓉,300,8258,1.017,4.5
4,涤火杰西卡,饱和迸射,海蒂+铃兰+华法琳,1200,8245,1.642,0.0
3,新约能天使,开火成瘾症,凛御银灰+华法琳,300,8237,1.012,0.0
4,新约能天使,开火成瘾症,凛御银灰+塞雷娅+华法琳,300,8237,1.012,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+阿斯卡纶,300,8237,1.012,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+予愿安洁莉娜,300,8237,1.012,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+泥岩,300,8237,1.012,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+和弦,300,8237,1.012,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+夜魔,300,8237,1.012,6.0
4,新约能天使,开火成瘾症,凛御银灰+华法琳+烛煌,300,8237,1.012,7.5
4,灵知,失温症,凛御银灰+海霓+海蒂,300,8237,1.083,6.0
4,烛煌,众恶的焚场,濯尘芙蓉+灵知+华法琳,300,8237,1.141,4.5
4,新约能天使,开火成瘾症,初雪+海蒂+灵知,1200,8232,2.173,0.0
4,艾拉,“博萨克风暴”,巫恋+海霓+华法琳,300,8232,1.626,6.0
4,灵知,失温症,铃兰+濯尘芙蓉+华法琳,300,8221,1.079,4.5
4,领主·Sharp,沉默的爆发,初雪+海霓+华法琳,1200,8217,2.37,6.0
4,艾拉,“博萨克风暴”,初雪+海蒂+华法琳,1200,8215,5.156,0.0
4,涤火杰西卡,饱和迸射,海霓+灵知+华法琳,300,8214,1.269,6.0
4,领主·Sharp,沉默的爆发,海霓+灵知+华法琳,300,8213,1.315,6.0
4,能天使,过载模式,巫恋+极境+华法琳,1200,8207,33.863,6.0
4,能天使,过载模式,巫恋+引星棘刺+华法琳,1200,8207,33.863,0.0
4,贝洛内,军师的手段,初雪+海蒂+华法琳,300,8206,2.034,0.0
4,涤火杰西卡,掩蔽护卫,凛御银灰+海蒂+华法琳,300,8204,1.85,0.0
4,百炼嘉维尔,丛林之魂,巫恋+海蒂+华法琳,1200,8204,3.131,0.0
4,涤火杰西卡,饱和迸射,初雪+海蒂+铃兰,300,8203,1.266,0.0
4,百炼嘉维尔,丛林之魂,海蒂+铃兰+华法琳,300,8192,1.366,0.0
4,艾拉,“博萨克风暴”,凛御银灰+海蒂+华法琳,300,8188,1.612,0.0
4,能天使,过载模式,初雪+海蒂+华法琳,1200,8184,33.765,0.0
4,新约能天使,开火成瘾症,巫恋+初雪+濯尘芙蓉,300,8178,0.997,4.5
4,新约能天使,开火成瘾症,巫恋+初雪+濯尘芙蓉,1200,8178,2.152,4.5
4,涤火杰西卡,饱和迸射,巫恋+海蒂+铃兰,300,8177,1.259,0.0
4,能天使,过载模式,铃兰+灵知+华法琳,300,8176,1.811,0.0
4,百炼嘉维尔,丛林之魂,巫恋+灵知+华法琳,1200,8169,3.113,0.0
4,新约能天使,开火成瘾症,海蒂+铃兰+灵知,300,8168,0.995,0.0
4,新约能天使,开火成瘾症,海蒂+灵知+华法琳,1200,8161,2.146,0.0
4,能天使,过载模式,初雪+极境+海蒂,1200,8154,33.638,6.0
4,能天使,过载模式,初雪+海蒂+引星棘刺,1200,8154,33.638,0.0
4,新约能天使,开火成瘾症,凛御银灰+初雪+海蒂,1200,8143,2.138,0.0
4,能天使,扫射模式,巫恋+铃兰+华法琳,300,8142,2.225,0.0
4,新约能天使,开火成瘾症,凛御银灰+初雪+灵知,300,8141,0.988,0.0
4,重岳,拂尘,初雪+海蒂+华法琳,300,8139,1.747,0.0
4,烛煌,众恶的焚场,巫恋+海蒂+灵知,300,8139,1.115,0.0
4,烛煌,众恶的焚场,初雪+海蒂+灵知,300,8139,1.115,0.0
4,烛煌,众恶的焚场,凛御银灰+濯尘芙蓉+华法琳,300,8135,1.114,4.5
4,忍冬,隐狐之艺,初雪+海霓+华法琳,300,8125,1.786,6.0
4,涤火杰西卡,饱和迸射,凛御银灰+海霓+华法琳,300,8116,1.242,6.0
4,百炼嘉维尔,丛林之魂,海霓+灵知+华法琳,300,8116,1.344,6.0
4,贝洛内,军师的手段,巫恋+海蒂+华法琳,300,8115,2.001,0.0
4,领主·Sharp,沉默的爆发,凛御银灰+海霓+华法琳,300,8114,1.287,6.0
4,忍冬,隐狐之艺,海蒂+灵知+华法琳,300,8112,1.781,0.0
4,能天使,过载模式,巫恋+海蒂+濯尘芙蓉,300,8107,1.787,4.5
4,灵知,失温症,海霓+海蒂+铃兰,300,8107,1.05,6.0
4,能天使,过载模式,海蒂+濯尘芙蓉+华法琳,300,8102,1.786,4.5
4,新约能天使,开火成瘾症,极境+海蒂+华法琳,300,8101,0.979,6.0
4,新约能天使,开火成瘾症,海蒂+引星棘刺+华法琳,300,8101,0.979,0.0
3,灵知,失温症,巫恋+华法琳,300,8100,1.048,0.0
3,灵知,失温症,初雪+华法琳,300,8100,1.048,0.0
4,灵知,失温症,巫恋+塞雷娅+华法琳,300,8100,1.048,6.0
4,灵知,失温症,巫恋+极境+华法琳,300,8100,1.048,6.0
4,灵知,失温症,巫恋+引星棘刺+华法琳,300,8100,1.048,0.0
4,灵知,失温症,巫恋+华法琳+阿斯卡纶,300,8100,1.048,6.0
4,灵知,失温症,巫恋+华法琳+予愿安洁莉娜,300,8100,1.048,6.0
4,灵知,失温症,巫恋+华法琳+泥岩,300,8100,1.048,6.0
4,灵知,失温症,巫恋+华法琳+和弦,300,8100,1.048,6.0
4,灵知,失温症,巫恋+华法琳+夜魔,300,8100,1.048,6.0
4,灵知,失温症,巫恋+华法琳+烛煌,300,8100,1.048,7.5
4,灵知,失温症,初雪+塞雷娅+华法琳,300,8100,1.048,6.0
4,灵知,失温症,初雪+极境+华法琳,300,8100,1.048,6.0
4,灵知,失温症,初雪+引星棘刺+华法琳,300,8100,1.048,0.0
4,灵知,失温症,初雪+华法琳+阿斯卡纶,300,8100,1.048,6.0
4,灵知,失温症,初雪+华法琳+予愿安洁莉娜,300,8100,1.048,6.0
4,灵知,失温症,初雪+华法琳+泥岩,300,8100,1.048,6.0
4,灵知,失温症,初雪+华法琳+和弦,300,8100,1.048,6.0
4,灵知,失温症,初雪+华法琳+夜魔,300,8100,1.048,6.0
4,灵知,失温症,初雪+华法琳+烛煌,300,8100,1.048,7.5
4,重岳,拂尘,巫恋+海蒂+华法琳,300,8099,1.734,0.0
4,涤火杰西卡,饱和迸射,初雪+海蒂+灵知,1200,8093,1.594,0.0
3,新约能天使,开火成瘾症,铃兰+华法琳,300,8088,0.975,0.0
4,新约能天使,开火成瘾症,塞雷娅+铃兰+华法琳,300,8088,0.975,6.0
4,新约能天使,开火成瘾症,铃兰+华法琳+阿斯卡纶,300,8088,0.975,6.0
4,新约能天使,开火成瘾症,铃兰+华法琳+予愿安洁莉娜,300,8088,0.975,6.0
4,新约能天使,开火成瘾症,铃兰+华法琳+泥岩,300,8088,0.975,6.0
4,新约能天使,开火成瘾症,铃兰+华法琳+和弦,300,8088,0.975,6.0
4,新约能天使,开火成瘾症,铃兰+华法琳+夜魔,300,8088,0.975,6.0
4,新约能天使,开火成瘾症,铃兰+华法琳+烛煌,300,8088,0.975,7.5
4,涤火杰西卡,掩蔽护卫,初雪+海蒂+灵知,300,8088,1.809,0.0
4,涤火杰西卡,掩蔽护卫,初雪+濯尘芙蓉+华法琳,300,8082,1.807,4.5
4,能天使,过载模式,凛御银灰+铃兰+华法琳,300,8082,1.779,0.0
3,新约能天使,开火成瘾症,巫恋+华法琳,1200,8080,2.114,0.0
4,新约能天使,开火成瘾症,巫恋+塞雷娅+华法琳,1200,8080,2.114,6.0
4,新约能天使,开火成瘾症,巫恋+华法琳+阿斯卡纶,1200,8080,2.114,6.0
4,新约能天使,开火成瘾症,巫恋+华法琳+予愿安洁莉娜,1200,8080,2.114,6.0
4,新约能天使,开火成瘾症,巫恋+华法琳+泥岩,1200,8080,2.114,6.0
4,新约能天使,开火成瘾症,巫恋+华法琳+和弦,1200,8080,2.114,6.0
4,新约能天使,开火成瘾症,巫恋+华法琳+夜魔,1200,8080,2.114,6.0
4,新约能天使,开火成瘾症,巫恋+华法琳+烛煌,1200,8080,2.114,7.5
4,百炼嘉维尔,丛林之魂,凛御银灰+巫恋+华法琳,1200,8080,3.068,0.0
4,能天使,扫射模式,初雪+海霓+华法琳,300,8075,2.198,6.0
4,新约能天使,开火成瘾症,凛御银灰+海蒂+铃兰,300,8073,0.972,0.0
4,涤火杰西卡,饱和迸射,初雪+濯尘芙蓉+华法琳,1200,8069,1.586,4.5
4,涤火杰西卡,饱和迸射,海蒂+濯尘芙蓉+华法琳,300,8068,1.229,4.5
4,百炼嘉维尔,丛林之魂,初雪+极境+华法琳,300,8066,1.33,6.0
4,百炼嘉维尔,丛林之魂,初雪+引星棘刺+华法琳,300,8066,1.33,0.0
4,涤火杰西卡,掩蔽护卫,海蒂+铃兰+华法琳,300,8056,1.798,0.0
4,烛煌,众恶的焚场,凛御银灰+巫恋+海蒂,300,8051,1.092,0.0
4,烛煌,众恶的焚场,凛御银灰+初雪+海蒂,300,8051,1.092,0.0
4,新约能天使,开火成瘾症,凛御银灰+海蒂+华法琳,1200,8050,2.103,0.0
4,新约能天使,开火成瘾症,凛御银灰+巫恋+灵知,300,8049,0.966,0.0
4,新约能天使,开火成瘾症,初雪+铃兰+灵知,300,8042,0.964,0.0
4,艾拉,“博萨克风暴”,海蒂+铃兰+华法琳,300,8041,1.565,0.0
4,新约能天使,开火成瘾症,初雪+海蒂+铃兰,1200,8026,2.094,0.0
4,烛煌,众恶的焚场,海蒂+濯尘芙蓉+华法琳,300,8025,1.085,4.5
4,百炼嘉维尔,丛林之魂,凛御银灰+海霓+华法琳,300,8019,1.316,6.0
4,忍冬,隐狐之艺,巫恋+海霓+华法琳,300,8007,1.745,6.0
4,百炼嘉维尔,丛林之魂,初雪+海霓+华法琳,1200,8006,3.031,6.0
4,涤火杰西卡,饱和迸射,凛御银灰+初雪+海蒂,1200,8005,1.566,0.0
4,百炼嘉维尔,丛林之魂,巫恋+极境+华法琳,300,8001,1.311,6.0
4,百炼嘉维尔,丛林之魂,巫恋+引星棘刺+华法琳,300,8001,1.311,0.0
4,领主·Sharp,沉默的爆发,初雪+极境+华法琳,300,8001,1.255,6.0
4,领主·Sharp,沉默的爆发,初雪+引星棘刺+华法琳,300,8001,1.255,0.0
4,忍冬,隐狐之艺,凛御银灰+海蒂+华法琳,300,8001,1.743,0.0
4,涤火杰西卡,掩蔽护卫,凛御银灰+初雪+海蒂,300,8000,1.779,0.0
4,烛煌,众恶的焚场,铃兰+濯尘芙蓉+华法琳,300,8000,1.079,4.5
4,领主·Sharp,沉默的爆发,巫恋+海霓+华法琳,1200,7994,2.279,6.0
4,艾拉,“博萨克风暴”,初雪+濯尘芙蓉+华法琳,300,7991,1.549,4.5
4,涤火杰西卡,饱和迸射,海霓+铃兰+华法琳,300,7988,1.206,6.0
4,涤火杰西卡,饱和迸射,巫恋+海蒂+灵知,1200,7987,1.56,0.0
4,领主·Sharp,沉默的爆发,海霓+铃兰+华法琳,300,7986,1.251,6.0
4,涤火杰西卡,饱和迸射,巫恋+濯尘芙蓉+华法琳,1200,7973,1.555,4.5
4,百炼嘉维尔,丛林之魂,初雪+极境+华法琳,1200,7968,3.012,6.0
4,百炼嘉维尔,丛林之魂,初雪+引星棘刺+华法琳,1200,7968,3.012,0.0
4,新约能天使,开火成瘾症,凛御银灰+初雪+铃兰,300,7966,0.945,0.0
4,新约能天使,开火成瘾症,极境+海霓+华法琳,300,7966,0.945,12.0
4,新约能天使,开火成瘾症,海霓+引星棘刺+华法琳,300,7966,0.945,6.0
4,百炼嘉维尔,丛林之魂,巫恋+铃兰+华法琳,1200,7964,3.01,0.0
4,领主·Sharp,沉默的爆发,海霓+海蒂+华法琳,300,7961,1.244,6.0
4,予愿安洁莉娜,酸橙的心事,巫恋+初雪+华法琳,300,7954,1.732,0.0
4,予愿安洁莉娜,酸橙的心事,巫恋+初雪+华法琳,1200,7954,2.441,0.0
4,领主·Sharp,沉默的爆发,巫恋+极境+华法琳,300,7951,1.241,6.0
4,领主·Sharp,沉默的爆发,巫恋+引星棘刺+华法琳,300,7951,1.241,0.0
4,新约能天使,开火成瘾症,巫恋+铃兰+灵知,300,7950,0.942,0.0
4,涤火杰西卡,饱和迸射,初雪+海霓+海蒂,300,7940,1.193,6.0
4,谬因,混沌的本质,巫恋+初雪+华法琳,300,7937,1.556,0.0
4,涤火杰西卡,掩蔽护卫,巫恋+濯尘芙蓉+华法琳,300,7937,1.757,4.5
4,烛煌,众恶的焚场,巫恋+海蒂+铃兰,300,7936,1.062,0.0
4,烛煌,众恶的焚场,初雪+海蒂+铃兰,300,7936,1.062,0.0
4,涤火杰西卡,掩蔽护卫,巫恋+海蒂+灵知,300,7928,1.753,0.0
4,领主·Sharp,沉默的爆发,初雪+极境+华法琳,1200,7927,2.251,6.0
4,领主·Sharp,沉默的爆发,初雪+引星棘刺+华法琳,1200,7927,2.251,0.0
3,新约能天使,开火成瘾症,海蒂+华法琳,300,7926,0.936,0.0
4,新约能天使,开火成瘾症,塞雷娅+海蒂+华法琳,300,7926,0.936,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+阿斯卡纶,300,7926,0.936,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+予愿安洁莉娜,300,7926,0.936,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+泥岩,300,7926,0.936,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+和弦,300,7926,0.936,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+夜魔,300,7926,0.936,6.0
4,新约能天使,开火成瘾症,海蒂+华法琳+烛煌,300,7926,0.936,7.5
4,灵知,失温症,海霓+濯尘芙蓉+华法琳,300,7917,1.002,10.5
4,涤火杰西卡,饱和迸射,巫恋+海霓+海蒂,300,7915,1.186,6.0
4,涤火杰西卡,掩蔽护卫,初雪+海蒂+华法琳,1200,7913,39.797,0.0
4,新约能天使,开火成瘾症,巫恋+海蒂+灵知,1200,7912,2.05,0.0
4,涤火杰西卡,饱和迸射,海霓+海蒂+华法琳,1200,7910,1.535,6.0
4,贝洛内,军师的手段,初雪+灵知+华法琳,300,7908,1.924,0.0
4,新约能天使,开火成瘾症,海蒂+铃兰+华法琳,1200,7904,2.046,0.0
4,能天使,过载模式,海霓+灵知+华法琳,300,7904,1.718,6.0
4,艾拉,“博萨克风暴”,巫恋+濯尘芙蓉+华法琳,300,7904,1.522,4.5
4,涤火杰西卡,饱和迸射,凛御银灰+巫恋+海蒂,1200,7900,1.532,0.0
4,艾拉,“博萨克风暴”,巫恋+海蒂+华法琳,1200,7896,4.916,0.0
4,新约能天使,开火成瘾症,海霓+海蒂+灵知,300,7895,0.928,6.0
4,百炼嘉维尔,丛林之魂,海霓+铃兰+华法琳,300,7892,1.28,6.0
4,灵知,失温症,凛御银灰+海蒂+濯尘芙蓉,300,7892,0.996,4.5
4,涤火杰西卡,饱和迸射,初雪+海蒂+铃兰,1200,7891,1.529,0.0
4,领主·Sharp,沉默的爆发,初雪+濯尘芙蓉+华法琳,1200,7891,2.236,4.5
4,涤火杰西卡,掩蔽护卫,初雪+海蒂+铃兰,300,7886,1.739,0.0
3,灵知,失温症,海蒂+华法琳,300,7885,0.994,0.0
4,灵知,失温症,塞雷娅+海蒂+华法琳,300,7885,0.994,6.0
4,灵知,失温症,极境+海蒂+华法琳,300,7885,0.994,6.0
4,灵知,失温症,海蒂+引星棘刺+华法琳,300,7885,0.994,0.0
4,灵知,失温症,海蒂+华法琳+阿斯卡纶,300,7885,0.994,6.0
4,灵知,失温症,海蒂+华法琳+予愿安洁莉娜,300,7885,0.994,6.0
4,灵知,失温症,海蒂+华法琳+泥岩,300,7885,0.994,6.0
4,灵知,失温症,海蒂+华法琳+和弦,300,7885,0.994,6.0
4,灵知,失温症,海蒂+华法琳+夜魔,300,7885,0.994,6.0
4,灵知,失温症,海蒂+华法琳+烛煌,300,7885,0.994,7.5
3,烛煌,众恶的焚场,巫恋+华法琳,300,7882,1.048,0.0
3,烛煌,众恶的焚场,初雪+华法琳,300,7882,1.048,0.0
4,烛煌,众恶的焚场,巫恋+塞雷娅+华法琳,300,7882,1.048,6.0
4,烛煌,众恶的焚场,巫恋+极境+华法琳,300,7882,1.048,6.0
4,烛煌,众恶的焚场,巫恋+引星棘刺+华法琳,300,7882,1.048,0.0
4,烛煌,众恶的焚场,巫恋+华法琳+阿斯卡纶,300,7882,1.048,6.0
4,烛煌,众恶的焚场,巫恋+华法琳+予愿安洁莉娜,300,7882,1.048,6.0
4,烛煌,众恶的焚场,巫恋+华法琳+泥岩,300,7882,1.048,6.0
4,烛煌,众恶的焚场,巫恋+华法琳+和弦,300,7882,1.048,6.0
4,烛煌,众恶的焚场,巫恋+华法琳+夜魔,300,7882,1.048,6.0
4,烛煌,众恶的焚场,初雪+塞雷娅+华法琳,300,7882,1.048,6.0
4,烛煌,众恶的焚场,初雪+极境+华法琳,300,7882,1.048,6.0
4,烛煌,众恶的焚场,初雪+引星棘刺+华法琳,300,7882,1.048,0.0
4,烛煌,众恶的焚场,初雪+华法琳+阿斯卡纶,300,7882,1.048,6.0
4,烛煌,众恶的焚场,初雪+华法琳+予愿安洁莉娜,300,7882,1.048,6.0
4,烛煌,众恶的焚场,初雪+华法琳+泥岩,300,7882,1.048,6.0
4,烛煌,众恶的焚场,初雪+华法琳+和弦,300,7882,1.048,6.0
4,烛煌,众恶的焚场,初雪+华法琳+夜魔,300,7882,1.048,6.0
4,能天使,扫射模式,巫恋+海霓+华法琳,300,7881,2.122,6.0
4,涤火杰西卡,掩蔽护卫,初雪+极境+华法琳,300,7879,1.736,6.0
4,涤火杰西卡,掩蔽护卫,初雪+引星棘刺+华法琳,300,7879,1.736,0.0
4,新约能天使,开火成瘾症,凛御银灰+巫恋+铃兰,300,7875,0.923,0.0
4,新约能天使,开火成瘾症,初雪+极境+海蒂,300,7874,0.923,6.0
4,新约能天使,开火成瘾症,初雪+海蒂+引星棘刺,300,7874,0.923,0.0
4,涤火杰西卡,饱和迸射,濯尘芙蓉+灵知+华法琳,300,7874,1.175,4.5
4,领主·Sharp,沉默的爆发,濯尘芙蓉+灵知+华法琳,300,7873,1.219,4.5
4,忍冬,隐狐之艺,初雪+海蒂+华法琳,1200,7873,12.658,0.0
4,可露希尔,Q.E.D.,巫恋+初雪+华法琳,300,7869,2.175,0.0
4,可露希尔,Q.E.D.,巫恋+初雪+华法琳,1200,7869,10.606,0.0
4,涤火杰西卡,饱和迸射,凛御银灰+灵知+华法琳,1200,7864,1.521,0.0
4,能天使,过载模式,极境+海蒂+华法琳,300,7864,1.704,6.0
4,能天使,过载模式,海蒂+引星棘刺+华法琳,300,7864,1.704,0.0
4,百炼嘉维尔,丛林之魂,海霓+海蒂+华法琳,300,7859,1.27,6.0
4,忍冬,隐狐之艺,海蒂+铃兰+华法琳,300,7856,1.694,0.0
4,涤火杰西卡,饱和迸射,凛御银灰+海蒂+灵知,300,7854,1.17,0.0
4,重岳,拂尘,初雪+灵知+华法琳,300,7847,1.649,0.0
4,艾拉,“博萨克风暴”,凛御银灰+灵知+华法琳,300,7844,1.502,0.0
4,涤火杰西卡,掩蔽护卫,凛御银灰+巫恋+海蒂,300,7842,1.724,0.0
3,百炼嘉维尔,丛林之魂,初雪+华法琳,300,7837,1.264,0.0
4,百炼嘉维尔,丛林之魂,初雪+塞雷娅+华法琳,300,7837,1.264,6.0
4,百炼嘉维尔,丛林之魂,初雪+华法琳+阿斯卡纶,300,7837,1.264,6.0
